Segment ID,Source Segment,MT Target Segment,Post-edited Target,Translated Target,Segment Length,Post-edit Time(ms),Segment Origin,Edit Effort
190,"«Mientras que los subsidios europeos debían reforzar el sistema político de la UE y abordar el déficit democrático, los euroescépticos han utilizado principalmente sus recursos para apoyar a sus partidos nacionales», escribe Wouter Wolfs, investigador del Instituto de Gobernanza Pública de KU Leuven, para el Foro contra la corrupción y la integridad de la OCDE, donde resalta la evolución de las formaciones euroescépticas desde hace veinte años, pasando del total boicot a una participación muy intensa en las instituciones y elecciones europeas.","쿠루 벤 (KU Leuven) 공공 거버넌스 연구소의 연구원 인 우스터 울프 스 (Wouter Wolfs)는 ""유럽의 보조금은 EU 정치 체제를 강화하고 민주적 인 적자를 다루어야하지만 Eurosceptics는 자국의 정부를 지원하기 위해 주로 자원을 사용했다"" OECD의 부패와 청렴성 반대 포럼 - 전체 보이콧에서부터 유럽 제도와 선거에 대한 매우 치열한 참여에 이르기까지 20 년 동안 유로 지성 형성의 진화를 강조합니다.",,"벨기에 루뱅 가톨릭대학교의 공공 거버넌스 연구소 바우터 울프 연구원은 OECD의 부패 타결과 청렴결백 포럼에서 다음과 같이 작성하였다. ""유럽 보조금이 EU 정치 체제를 강화하고 민주적인 결함을 다루었어야 하는 한편, 유럽회의주의자들은 주로 자국의 정당을 지원하기 위하여 자원을 사용하였다."" 이 포럼에서 이들 회의주의자들의 전적인 보이콧부터 유럽 기관과 선거에 매우 열렬한 참여까지, 지난 20년간 유럽회의주의 진형의 진화를 부각되었다. ",82,915190.0,ABC,58
191,"En 2016, Morten Messerschmidt, eurodiputado danés del ahora desaparecido Movimiento por una Europa de Libertades y Democracia (MELD) que utilizó fondos europeos para apoyar campañas nacionales, se vio obligado a devolver este dinero. ","2016 년에, Morten Messerschmidt, 자유주의와 민주주의 (MELD)의 국가 운동을 지원하기 위하여 유럽 기금을 사용한 지금 무효 한 운동의 덴마크 MEP는,이 돈을 돌려 보내야했다.","2016년, 현재는 사라진 자유와 민주주의의 유럽을 위한 운동의 덴마크 유럽 의원 Morten Messerschmidt는 자국 캠페인을 지지하는 데 사용한 유럽 기금을 반환해야 했다. ",,33,271610.0,ABC,79
192,"«Con Marine Le Pen, los servicios del Parlamento han demostrado claramente que usaron fondos europeos para trabajar en asuntos nacionales. ","""마린 르 펜 (Marine Le Pen)을 통해 의회의 서비스는 유럽의 자금을 사용하여 국가 문제를 해결한다는 것을 분명히 보여주었습니다. ",,"""마린 르 펜을 통하여 의회의 서비스는 유럽 기금을 자국의 이슈에 사용하였다는 것을 명백하게 보여주었다. ",20,133790.0,ABC,49
193,"En ese caso, la ley es que tienen que devolver este dinero», dice la italiana Mercedes Bresso, vicepresidenta del grupo del Partido Socialista Europeo en el Parlamento. ","이 경우 법안은이 돈을 갚아야한다는 것 ""이라고 의회의 유럽 사회당 당원 인 이탈리아 메르세데스 브레소 (Mercedes Bresso) 부회장은 말했다. ","이 경우, 이 기금을 반환하여야 한다는 것이 법이다.""이라고 의회의 유럽사회당 부의장인 이탈리아의 메르세데스 브레소 (Mercedes Bresso) 가 말하였다. ",,27,156600.0,ABC,29
194,"Junto con el alemán Rainer Wieland (Partido Popular Europeo), Bresso lideró una propuesta de resolución sobre la financiación de los partidos políticos y las fundaciones políticas a nivel europeo. ",독일인 Rainer Wieland (유럽 인민당)와 함께 Bresso는 유럽 차원에서 정당 및 정치 재단 자금 조달에 대한 결의안을 주도했습니다. ,,독일의 라이너 비란드(유럽인민당)과 함께 브레소는 유럽 차원의 정당과 정치 재단 자금 조달에 대한 결의안을 주도하였다. ,29,312420.0,ABC,36
195,La oficina antifraude (OLAF) ya ha llevado casos como este a los tribunales.,부정 방지 사무소 (OLAF)는 이미 이런 경우를 법원에 제기했습니다. ,부정 방지 사무소 (OLAF)는 이미 이와 같은 사례를 법원에 제기했습니다. ,,13,43180.0,ABC,13
196,"Además, el Comité Europeo de Control Presupuestario descubrió que el grupo Europa de las Naciones y la Libertad, donde se agrupan partidos de extrema derecha como el antiguo Frente Nacional francés, la Liga (Italia), el Partido de la Libertad de Austria (FPÖ, socio del Gobierno de Sebastian Kurz en Austria) y el Partido de la Libertad (PVV, Holanda), presuntamente gastó ilegalmente 427.000 euros de fondos de la UE en 2016. ","또한, 유럽 예산 관리위원회 (European Committee of Budgetary Control)는 극단적 인 권리 그룹이 구 프랑스 국가 전선 (French National Front), 리그 (Italy), 오스트리아 자유당 (FPÖ, 오스트리아 세바스티안 쿠르츠 정부의 파트너)와 자유 당 (네덜란드 PVV)은 2016 년 EU 자금 427,000 유로를 불법적으로 보냈다고합니다.",,"또한 유럽예산관리위원회는 프랑스의 옛 국가전선, 북부동맹(이탈리아), 오스트리아 자유당(FPO, 오스트리아 제바스티안 쿠르츠 정부의 파트너), 자유당(PVV, 네덜란드)과 같은 극우당이 한데 모인 국가와 자유의 유럽 단체는 2016년 유럽 기금의 대략 42만 7천 유로를 불법적으로 소비하였다.",70,498810.0,ABC,71
197,"Lo emplearon en bebidas caras (champagne), cenas y regalos para empleados. ","그들은 고가의 음료 (샴페인), 저녁 식사 및 직원 선물로 사용했다.","그들은 이 비용을 고가의 음료 (샴페인), 저녁 식사 및 직원 선물로 사용했다.",,11,32450.0,ABC,13
198,La Comisión de Control Presupuestario del Parlamento Europeo (CONT) recomendó recuperar el dinero a partir de un recorte proporcional en futuros fondos para el grupo Europa de las Naciones y la Libertad.,유럽 ,,유럽의회의 예산통제위원회는 국가와 자유의 유럽 단체를 위한 향후 자금의 비례 삭감으로 해당 비용을 회수할 것을 권고하였다. ,32,72750.0,ABC,46
199,«No creo que el Parlamento Europeo esté ahora mejor preparado porque el sistema siempre ha funcionado. ,"""나는 시스템이 항상 일 때문에 유럽 의회는 지금 더 잘 준비라고 생각하지 않습니다. ","""나는 시스템이 항상 잘 작동하고 있기 때문에 유럽 의회가 지금 준비가 더욱 잘되었다고 생각하지 않습니다. ",,16,123980.0,ABC,31
200,"Ha destapado fraudes y ahora ha habido un caso en el Tribunal en el que se ha pedido devolver el dinero», dijo Laurin Berresheim, quien prepara el trabajo de Arndt Khon (eurodiputado de los socialdemócratas alemanes) en el Comité de Control Presupuestario. ","그것은 사기를 밝혀 냈고 지금은 재판소에 돈을 돌려 줄 것을 요청한 사례가있다 ""라고 예산 통제위원회의 Arndt Khon (독일 사회 민주주의 자들의 MEP)의 작업을 준비하는 Laurin Berresheim은 말했다.",,"사기가 밝혀졌고, 지금 유럽재판소에서 비용 반환을 요청한 경우가 있었다."" 예산통제위원회에서 Arndt Khon(독일사회민주당의 유럽의회 의원)의 업무를 준비하고 있는 Laurin Berresheim이 말하였다. ",42,281800.0,ABC,39
201,Este organismo supervisa cómo se gasta el dinero europeo: ,이기구는 유럽의 돈이 어떻게 소비되는지를 감시합니다.,이기구는 유럽의 돈이 어떻게 소비되는지를 감시합니다.,,9,16440.0,ABC,0
202,"no solo cómo lo emplean miembros de las instituciones, sino también en lo que se refiere a proyectos europeos. ",기관의 구성원들에 의해 사용되는 방법뿐만 아니라 유럽 프로젝트들에 대해서도 사용됩니다.,,기관의 구성원들이 사용하는 방법뿐만 아니라 유럽 프로젝트에서 운용되는 것을 포함한다. ,19,41770.0,ABC,37
203,"Según Gabriel Richard-Molard, asistente de Bresso y que también trabajó en esta moción, «hace diez años no teníamos un registro de transparencia adecuado ni un reglamento eficaz, tampoco una dirección general de finanzas. ","Bresso의 조수 인 Gabriel Richard-Molard와이 운동에 또한 참여한 사람은 ""10 년 전에 적절한 투명성이나 효과적인 규제 또는 일반적인 금융 방향에 대한 기록이 없었습니다.","이와 같은 업무에 종사하면서 Bresso의 조수인 Gabriel Richard-Molard에 따르면, ""10 년 전에는 적합한 투명성의 등록처나 효과적인 규제 또는 일반적인 금융 방향에 대한 기록이 없었습니다.",,33,155770.0,ABC,33
204,"Tuvimos que adaptarnos, sí, definitivamente estamos mejor preparados que antes».","우리는 적응해야했습니다. 예, 우리는 이전보다 확실히 준비가 잘되어 있습니다.",,"우리는 적응해야만 했다. 그렇다. 확실히 이전보다는 준비가 잘되어 있다.""",10,102090.0,ABC,39
205,"Para Berresheim, los eurodiputados tienen todas las mismas reglas sobre cómo gastar su dinero; ",Berresheim에게있어 MEP는 돈을 쓰는 법에 대해 모두 동일한 규칙을 가지고 있습니다. “,Berresheim의 입장에서 비용 소비에 관하여 MEP는 모두 동일한 규칙을 가지고 있습니다. ,,14,89820.0,ABC,38
206,«pero las reglas no deberían ser más estrictas para los representantes de determinado color político: ,«그러나 어떤 정치적 색채의 대표자들에게는 규칙이 엄격 해져서는 안된다.,,"""그러나 그 규정들이 특정 정치색의 대표자들에게 더 엄격하게 적용되어서는 안된다. ",15,56730.0,ABC,50
207,sigue siendo una democracia».,그것은 여전히 ,그것은 여전히 ,,4,7680.0,ABC,0
208,"El 13 de septiembre de 2017, la Comisión Europea adoptó una propuesta para enmendar las normas sobre el estatuto y la financiación de los partidos políticos europeos y las fundaciones políticas europeas y con la que se pretende revisar el actual reglamento de 2014, previo a las elecciones europeas de 2019, para atajar varias lagunas legales. ",2017 년 9 월 13 일 유럽 집행위원회는 유럽 정당 및 유럽 정치 기금에 관한 법규 및 기금에 관한 규칙을 개정하고 선거 이전에 현행의 2014 년 규정을 개정하고자하는 제안을 채택했습니다 여러 법적 허점을 다루기 위해 2019 년 유럽인.,,"2019년 유럽 선거에 앞서 2014년 현행법을 검토하고자 2017년 9월 13일 유럽위원회는 유럽 정당의 법규와 재정, 유럽 정치 자금에 대한 규칙을 개정하는 제안을 채택하였다. 이는 다양한 법적인 결함을 저지하기 위함이다. ",56,290840.0,ABC,71
209,"«Las enmiendas propuestas se centran en proporcionar más transparencia, mejorar la legitimidad democrática y fortalecer la aplicación de la ley», según el informe sobre estatuto y el financiación de partidos políticos y las fundaciones europeas redactado por Wieland y Bresso. ","""제안 된 개정안은 Wieland와 Bresso에 의해 작성된 정당과 유럽 재단의 법령과 기금에 관한 보고서에 따르면,보다 투명성을 제 공하고, 민주적 정당성을 향상시키고, 법률 적용을 강화하는 데 중점을 둡니다.","""제안 된 개정안은 Wieland와 Bresso가 작성한 유럽 정당과 재단의 법규와 재정에 관한 보고서에 따르면,보다 투명성을 제 공하고, 민주적 정당성을 향상시키며, 법률 적용을 강화하는 데 중점을 둡니다.""",,40,128070.0,ABC,13
210,"Esta moción, pendiente de la votación en el plenario, establece que particulares ya no pueden patrocinar el registro de un partido político europeo, solo partidos políticos. ",총회에서 투표를 기다리는이 동의안은 개인이 더 이상 유럽 정당의 정당 등록을 후원 할 수 없다는 것을 확증합니다.,,총회에서 투표를 기다리고 있는 이 발의는 개인들이 한 유럽 정당의 등록을 더이상 후원할 수 없고 정당들만 등록할 수 있게 한다. ,26,193090.0,ABC,48
211,"«La financiación ahora se vinculará con los resultados reales de las votaciones, haciendo que los partidos políticos europeos sean más europeos», dijo el relator Rainer Wieland en una sesión informativa.","브리핑에서 레이더 위 랜드 (Raidereur Rainer Wieland)는 ""현재 자금 조달은 실제 투표 결과와 연결되어 유럽의 정당을 더욱 유럽 적으로 만든다""고 말했다.","브리핑에서 레이더 위 랜드 (Raidereur Rainer Wieland)는 ""현재 자금 조달은 유럽 정당을 더욱 유럽적으로 만들면서 실제 투표 결과와 연계시킨다:고 보고하였다. ",,30,122670.0,ABC,36
212,"En 2018, según el informe de Bresso y Wieland, se ha asignado un total de 32,44 millones de euros para subvenciones a los partidos políticos europeos dentro del presupuesto de la UE, y 19,32 millones de euros para subvenciones a fundaciones políticas europeas. ","Bresso와 Wieland 보고서에 따르면 2018 년 EU 예산 내에서 유럽 정당 보조금으로 324.4 백만 유로, 유럽 정치 재단 보조금으로 1,932 만 유로가 할당되었습니다. .",,"Bresso와 Wielan의 보고서에 따르면, 2018년 유럽연합 예산 안에서 유럽 정당 보조금으로 총 3천 244만 유로가, 유럽 정치 재단의 보조금으로 1천 932만 유로가 할당되었다. ",43,186130.0,ABC,21
213,"Un donante puede donar un máximo de 18.000 euros al año, sin embargo, los nombres de los donantes solo deben ser publicados para cualquier donación por encima de los 3.000 euros.","기증자는 연간 최대 18,000 유로를 기부 할 수 있지만, 기부자의 이름은 3,000 유로 이상의 기부금으로 만 게시되어야합니다.","기부자 한 명 당 연간 최대 18,000 유로를 기부 할 수 있지만, 기부자의 이름은 3,000 유로 이상의 기부금으로 만 게시되어야합니다.",,31,78500.0,ABC,8
214,"Como se hizo eco el portal especializado «EUObserver», dos partidos ultranacionalistas en el Parlamento Europeo ya no tendrán derecho a recibir fondos de la UE después de no cumplir con las condiciones mínimas. ",전문 포털«EU Observer»의 말처럼 유럽 의회에 소속 된 2 개의 초 민족 주의자들은 최소 조건을 충족시키지 못하면 더 이상 EU 기금을받을 자격이 없다.,,"전문 포털 'EUObserver의 발언처럼, 유럽의회에서 두 초국가주의 정당은 최소한의 조건을 충족시키지 못한다면 유럽연합의 자금을 받을 자격이 없을 것이다. ",33,125480.0,ABC,46
215,"La autoridad independiente que supervisa los partidos y fundaciones anunció a finales de septiembre que la Alianza de los Movimientos Nacionales Europeos (AEMN) y la Alianza para la Paz y la Libertad (APF), donde se encuentra el UKIP británico, uno de los partidos más denunciados por abusos de los fondos europeos, han sido eliminadas de su lista de registro. ",유럽 연합 운동 연합 (AEMN)과 UKIP가 소재한 평화 자유 연맹 (APF)이 9 월 말에 발표 한 정당과 재단을 총괄하는 독립적 인 당국은 유럽의 자금 남용으로 비난 받아 등록 목록에서 삭제되었습니다.,"9 월 말, 정당과 재단을 감시하는 독립적 인 당국은 영국 UKIP가 소재한 평화 자유 연맹 (APF)과 유럽국가운동연맹(AEMN)이 등록처 목록에서 삭제되었다고 발표하였다. 이는 유럽의 자금 남용으로 비난 받은 정당 중 하나이다. ",,59,358510.0,ABC,61
216,"A este último, ya disuelto, se le impuso la devolución 1,1 millones de euros al Parlamento Europeo por uso indebido de dinero europeo.",이미 해체 된 후자는 유럽의 돈을 오용하여 유럽 의회에 110 만 유로를 상환했다.,,이 해체된 후자는 유럽 기금을 부당하게 이용한 이유로 유럽의회에 110만 유로를 상환하였다. ,23,80650.0,ABC,38
217,"El Parlamento Europeo está discutiendo el nuevo marco financiero plurianual para los años 2021-2027, donde está sobre la mesa la opción de otorgar más capacidad económica a la Autoridad para controlar el uso de los Fondos de la UE. ",유럽 의회는 2021 년에서 2027 년까지의 새로운 다년간 금융 체제에 대해 논의 중이며 EU 당국이 EU 자금 사용을 통제 할 수있는 경제적 능력을 더 많이 부여 할 수있는 방안이 논의되고있다.,유럽 의회는 2021 년에서 2027 년까지 새로운 다년간 재정 체제에 대해 논의하고 있다. 이 방안에는 EU 당국이 EU 자금 사용을 통제 할 수있는 경제력을 더 많이 부여 할 수있는 자격을 논하고 있다. ,,39,223010.0,ABC,20
218,"«En este momento tenemos tres actores diferentes que verifican el uso de los Fondos de la UE: Dirección General de Finanzas (DGFIN), el Comité Independiente de Personas Eminente y también la Autoridad para los Partidos Políticos Europeos y las fundaciones políticas europeas (EUPPF) (...) ","""현재 EU 재무 기금 (DGFIN), 저명한 인물위원회 (Independent Committee of Eminent Persons), 그리고 유럽 정당 및 유럽 정치 재단 (EUPPF) 당국의 EU 기금 사용을 검증하는 3 가지 행위자가있다. (...)",,"""이 시점에서  EU기금 사용을 검증하는 유관기관은 총 3개 기관으로, 재무총괄집행부(DGFIN), 저명인사독립위원회, 유럽정당과 유럽 정치 재단을 위한 당국(EUPPF)이다...",44,359000.0,ABC,78
219,"Pero aparte de la cuestión de tener una regulación adecuada para evaluar el uso indebido de los fondos europeos para actividades políticas, el punto principal es poder analizar de manera eficiente la forma en que utilizan los Fondos de la UE. ",그러나 정치 자금에 대한 유럽 자금의 오용을 평가할 적절한 규제가있는 문제는 별개로 EU 자금 사용 방법을 효율적으로 분석 할 수있는 것이 주요 포인트입니다.,"그러나 정치 활동을 위한 유럽 기금의 오용을 평가할 적합한 규정을 마련하는 문제와 별개로, EU기금 사용법의 효율적인 분석 능력이 주요 포인트입니다.",,41,116790.0,ABC,31
220,"Tenemos muy pocos recursos humanos aquí», concluye Bresso.","우리는 여기에 인적 자원이 거의 없다 ""고 Bresso는 결론 지었다.",,"여기 이를 위한 인력은 매우 적다."" Bresso가 결론 지었다. ",8,40740.0,ABC,46
221,[HEADLINE] Prevén alta tasa de participación en las elecciones estadounidenses,미국 선거의 높은 참여율 방지,미국 선거의 높은 참여율 방지,,10,11230.0,KBS World,0
222,Estados Unidos celebra el martes 6 elecciones de mitad de periodo.,미국은 화요일 6 차례 중간 선거를 실시한다.,,"화요일, 미국은 중간 선거를 6차례 실시한다. ",11,17120.0,KBS World,53
223,"El estado de Vermont fue el primero en abrir las puertas de sus colegios electorales, a las 5 de la madrugada, hora local. ",버몬트 주 (州)는 현지 시간으로 오전 5시에 처음으로 투표소 문을 열었습니다. ,버몬트 주 (州)는 현지 시간으로 오전 5시에 처음으로 투표소 문을 열었습니다. ,,23,19030.0,KBS World,0
224,"Las votaciones comienzan de este a oeste de forma consecutiva por los distintos husos horarios, y los comicios finalizarán al cerrar las urnas en Hawái a las 11 de la noche. ",서로 다른 시간대를 거쳐 동서로 투표가 연속적으로 시작되며 하와이 여론 조사가 밤 11시에 끝나면 선거가 끝납니다.,,"서로 다른 시간대를 거쳐도 동서로 투표가 연속적으로 시작되었고, 오후 11시 하와이의 투표 마감으로 모든 선거가 끝난다. ",31,72150.0,KBS World,38
225,"Estos comicios renovarán los 435 escaños de la Cámara de Representantes, 35 de los 100 escaños del Senado y 36 de los 50 gobernadores. ","이 선거는 하원 의원 435 석, 상원 100 석 중 35 석, 상원 50 석 중 36 석을 갱신한다.","이 선거는 하원 의원 435 석, 상원 100 석 중 35 석, 상원 50 석 중 36 석을 갱신할 것이다. ",,23,19770.0,KBS World,8
226,"Se prevé una tasa de votación extraordinariamente elevada, pues para el pueblo estadounidense es la ocasión de evaluar los primeros dos años de Donald Trump como presidente. ",미국 국민의 경우 도널드 트럼프 (Donald Trump)의 첫 2 년을 대통령으로 평가할 기회이기 때문에 매우 높은 투표율이 예상됩니다.,,미국 국민들이 도널드 트럼프 대통령의 2년 임기를 평가할 기회이기 때문에 이례적으로 높은 투표율이 예상된다. ,27,93350.0,KBS World,45
227,"Si bien la competencia es reñida, los expertos prevén que el Partido Demócrata renovará la mayoría en la cámara baja por primera vez en ocho años -suponiendo un gran obstáculo para Trump, que busca la relección en 2020-, mientras que estiman que el Senado mantendrá el predominio republicano. ",경쟁이 치열한 상황에서 전문가들은 8 년 만에 처음으로 민주당이 하원에서 다수를 갱신 할 것으로 예상한다. 트럼프는 2020 년 재선을 모색하는데 큰 걸림돌이된다. 공화당 우세,"이 치열한 경쟁 속에서, 전문가들은 상원에서 공화당이 우세할 것으로 예측되는 한편, 8 년 만에 처음으로 민주당이 하원에서 다수를 갱신 할 것으로 예상한다. 이는 2020 년 재선을 모색하고 있는 트럼프에게 큰 걸림돌이 될 것이다. ",,48,132050.0,KBS World,42
228,[HEADLINE] Investigan al gobernador de Jeju por presunta violación de la ley electoral,선거법 위반 혐의로 제주 총독을 조사한다.,,선거법 위반으로 제주도지사 조사,13,70970.0,KBS World,43
229,"El gobernador de Jeju, Won Hee Ryong, fue interrogado por la Policía sospechoso de haber violado la Ley de elecciones a cargos públicos. ",제주도 원희룡 총재는 공직 선거법을 위반 한 것으로 의심되는 경찰이 의문을 제기했다.,제주도지사 원희룡은 공직선거법 위반으로 경찰의 조사를 받고 있다. ,,23,70440.0,KBS World,55
230,"En concreto, la acusación contra el político se centra en no respetar el periodo oficial de campaña al presentar sus promesas electorales y visiones antes de que el mismo empezara, y por divulgar falsa información al comentar sin pruebas objetivas que en la afluencia masiva de capital chino en el desarrollo urbano de Jeju estuvieron implicados, tanto el político que fue su rival en las elecciones, como un ex gobernador de Jeju. ","특히 정치인에 대한 비난은 공식 선거 운동 기간을 존중하지 않는 데 초점을두고있다. 선거 전의 약속과 비전을 시작하기 전에 제시하고, 중국 자본의 대규모 유입 선거에서 경쟁자였던 정치인이자 전 총재직이었던 제주도의 도시 개발에 참여했다.",,"정확하게, 이 정치인에 대한 혐의는 공식적인 캠페인 기간을 준수하지 않은 데 중점을 두고 있다. 선거 전 선거 공약과 비전을 제시한 점, 제주도 도시 개발에 중국 자본의 대규모 유입에서 선거에서 경쟁하였던 후보뿐만 아니라 전 제주도지사가 연루되었다고 밝혔다는 점인데, 객관적인 증거 없는 거짓 정보를 퍼트렸다는 데 혐의를 두었다. ",72,397500.0,KBS World,55
231,El interrogatorio duró nueve horas y Won regresó a casa a las 3:00 de la madrugada del sábado 29. ,"심문은 9 시간 동안 지속되었고, 원 총리는 토요일 29시에 아침 3시에 귀국했다.","심문은 9 시간 동안 지속되었고, 원 도지사는 29일 토요일 오전 3시에 귀가하였다.",,19,41350.0,KBS World,29
232,[HEADLINE] El presidente Moon Jae In sigue perdiendo apoyo,"문재인 회장, 계속지지를 잃다.",,"문재인 대통령, 지지율 지속 하락",9,15880.0,KBS World,61
233,"La tasa de apoyo al presidente Moon Jae In y a su partido, The Minjoo, cayó al nivel más bajo desde mayo de 2017, mes en que se celebraron elecciones presidenciales prematuras tras la destitución de la ex presidenta Park Geun Hye. ","대통령 문재인 일행의 Minjoo에 대한 지원의 비율 월 2017 년 이후 가장 낮은 수준으로 떨어졌습니다, 전 대통령 박근혜의 축출 이후 한 달 조기 대통령 선거가 일어났다.",대통령 문재인과 그의 정당인 민주당에 대한 지지율이 박근혜 전대통령의 탄핵 한 달 이후 대통령 선거가 실시된 달인 2017 년 5월 이후 가장 낮은 수준으로 떨어졌습니다. ,,42,137320.0,KBS World,71
234,Este es el resultado que arrojó la encuesta realizada por la agencia de estudios de opinión pública Realmeter a 1.005 surcoreanos mayores de edad entre el 13 y el 14 de agosto. ,"이는 여론 조사 기관인 Realmeter가 8 월 13 일에서 14 일 사이에 거주하는 1,005 명의 한국인을 대상으로 실시한 설문 조사의 결과입니다.",,"이는 8월 13일부터 14일 사이에 여론조사기관인 리얼미터가 성인 한국인 1,005명을 대상으로 실시한 설문조사 결과이다. ",32,201020.0,KBS World,60
235,"En ella el mandatario registró un apoyo popular del 55,6%.",그것에서 대통령은 55.6 %의 대중적인 지원을 등록했다.,문 대통령은 55.6 %의 지지율을 기록하였다. ,,10,39430.0,KBS World,43
236,El porcentaje es el más bajo en lo que va de su administración. ,그 비율은 행정부에서 지금까지 최저치이다.,,이 비율은 그의 행정부에서 기록한 가장 낮은 수치이다. ,13,30110.0,KBS World,48
237,"El descenso se debe, según Realmeter, a la reforma del sistema de pensión nacional y a la confianza de la población en el actual Gobierno, que decrece tras ser declarado inocente el ex gobernador de Chungcheong del Sur, Ahn Hee Jung, en su juicio por abuso sexual. ","Realmeter에 따르면, Realmeter에 따르면, 국민 연금 제도의 개혁과 현 정부의 국민에 대한 신뢰 (무죄로 선언 된 후 감소 함), 남 충의 전 총리 안희정 (An Hee Jung)은 학대에 대한 재판에서 성적인","리얼미터에 따르면, 충청남도 도지사 안희정(An Hee Jung)의 성희롱 혐의에서 무죄 판결을 내린 현 정부에 대한 국민들의 신뢰와 국민 연금 제도 개혁으로 인하여 감소하였다. ",,47,152130.0,KBS World,76
238,"Asimismo el partido en el poder, The Minjoo, perdió apoyo al contar con un 37% de respaldo ciudadano, unos tres puntos porcentuales menos que hace una semana. ",또한 권력자 인 민주 (Minjoo)는 일주일 전보다 약 3 % 포인트 낮은 37 % 시민 지원으로지지를 잃었다.,,또한 지난주 여권인 민주당의 시민 지지율이 지난주보다 3% 더 낮아진 37%를 기록하였다.,27,164770.0,KBS World,66
239,"El sondeo presenta un margen de error de 3,1 puntos porcentuales y un nivel de confianza del 95%. ",설문 조사의 오차 범위는 3.1 % 포인트이고 신뢰 수준은 95 %입니다.,설문 조사의 오차 범위는 3.1 % 포인트이고 신뢰 수준은 95 %입니다.,,18,21110.0,KBS World,0
240,[HEADLINE] Las regionales de 2018 registran la 2ª mayor participación de la historia,2018 지역 주민이 역사상 2 번째로 큰 참여를 기록합니다.,,2018년 지역들은 역사상 두 번째 높은 참여율을 기록하였다. ,13,96950.0,KBS World,40
241,"Las elecciones regionales del 13 de junio registraron una participación del 60,2%, según datos provisionales de la Comisión Nacional Electoral. ",6 월 13 일의 지방 선거는 전국 선거위원회 임시 자료에 따르면 60.2 %의 참여율을 기록했다. ,"전국 선거위원회의 사전조사에 따르면, 6 월 13 일의 지방 선거는 60.2 %의 참여율을 기록했다. ",,20,71260.0,KBS World,56
242,"Eso significa que de los 42.900.000 ciudadanos con derecho de sufragio, 25.840.000 votaron.","투표권이있는 42,900,000 명의 시민 중 25,840,000 명이 투표했습니다. ",,이는 유권자 4290만명 중 2584 만명이 투표하였음을 의미한다. ,13,113660.0,KBS World,66
243,"Dicha tasa es además la segunda más elevada de la historia después del 68,4% de los primeros comicios regionales celebrados en 1995. ",이 비율은 또한 1995 년에 열린 첫 번째 지방 선거의 68.4 % 이후 역사상 두 번째로 높습니다.,이 비율은 또한 1995 년에 열린 첫 번째 지방 선거의 68.4 % 이후 역사상 두 번째로 높습니다.,,22,58760.0,KBS World,0
244,"Este resultado contradice los pronósticos planteados antes de las elecciones, que vaticinaban una participación relativamente baja al desviarse la atención por la cumbre entre Corea del Norte y Estados Unidos, así como la ya anticipada supremacía del oficialismo sobre la oposición. ","이 결과는 선거 이전의 예측과 반대되는 것으로, 북한과 미국 간의 정상 회담과 반대파에 대한 여당의 예상이 이미 우세한 상황에서 상대적으로 낮은 참가율을 예상했다.",,"이 결과는 선거 이전에 제시한 예측과 반대된다. 야당에 대한 집권당의 패권을 비롯하여, 북미정상회담으로 관심을 우회하여 상대적으로 낮은 참여를 예상하였다. ",41,511870.0,KBS World,58
245,"No obstante, se analiza que el interés de la población en la política, que empezó a aumentar a partir de las protestas contra el gobierno de la ex presidenta Park Geun Hye, su destitución, y las elecciones presidenciales prematuras organizadas en mayo de 2017; ",그러나 2017 년 5 월 조직 된 박근혜 (朴 槿 惠) 전 (前) 대통령 정부의 해임과 해임과 대통령 선거에 대한 항의 시위에서부터 시작된 정치인들의 관심이 증가한 것으로 분석된다. ,"그러나 박근혜 (朴 槿 惠) 전 (前) 대통령의 탄핵과 그의 정부에 대한 항의 집회, 2017 년 5 월 조직 된 이른 대통령 선거부터 정치에 대한 대중의 관심이 증가하기 시작한 것으로 분석된다. ",,44,282390.0,KBS World,60
246,"se tradujo en altas tasas de participación electoral para las regionales, superando incluso el 20% en la votación anticipada. ",지방 선거 투표율이 높았고 조기 투표에서 20 %를 능가했다.,,"사전투표가 20%를 능가하면서, 지방선거 참여율이 높게 나타났다. ",19,92730.0,KBS World,78
247,"En tanto, en las legislativas parciales, que por primera vez en la historia tuvieron lugar simultáneamente a las regionales, la participación marcó el 60,7%, rebasando en gran medida el 53,9% de las últimas celebradas el 12 de abril del año pasado. ","한편, 역사상 처음으로 지역과 동시에 일어난 부분 입법부에서는 참여율이 60.7 %로 4 월 12 일의 53.9 %를 크게 웃돌았다 과거의","한편, 역사상 처음으로 전국 지방에서 동시에 실시한 중간 의회 선거의 투표율은 60.7 %로서, 작년 4 월 12 일의 53.9 %를 크게 웃돌았다.",,41,258870.0,KBS World,34
248,[HEADLINE] Comienza el recuento electoral,선거 재개가 시작됩니다.,,선거 개표 시작,5,110880.0,KBS World,46
249,"El recuento de votos para las séptimas elecciones regionales comenzó a las 18:30 h del miércoles 13, tras cerrar los centros electorales a las 18:00 h. ",제 7 회 지방 선거의 투표 수는 오후 6시에 투표소 폐쇄 후 수요일 13시 6시 30 분에 시작되었습니다.,제 7 회 지방 선거의 개표는 오후 6시에 투표소 폐쇄 후 13일 수요일 오후 6시 30 분에 시작되었습니다.,,26,44190.0,KBS World,16
